"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu002443" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Fastidiosipila" "Unclassified"
"Otu002523" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Prevotellaceae" "Unclassified" "Unclassified"
"Otu002593" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "SM1A02" "Unclassified"
"Otu002596" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "Unclassified"
"Otu002606" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "34P16" "34P16_unclassified" "Unclassified" "Unclassified"
"Otu002658" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Elstera" "Unclassified"
"Otu002662" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiaceae" "Unclassified" "Unclassified"
"Otu002674" "Bacteria" "Hydrogenedentes" "Hydrogenedentes_unclassified" "Hydrogenedentes_unclassified" "Hydrogenedentes_unclassified" "Unclassified" "Unclassified"
"Otu002701" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Unclassified"
"Otu002749" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiales_unclassified" "Unclassified" "Unclassified"
"Otu002796" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Alkanindiges" "Unclassified"
"Otu002845" "Bacteria" "Actinobacteria" "Coriobacteriia" "Coriobacteriales" "Coriobacteriaceae" "Coriobacteriaceae_UCG-002" "Unclassified"
"Otu002849" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Z4MB62" "Unclassified" "Unclassified"
"Otu002882" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "B18" "Unclassified" "Unclassified"
"Otu002908" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" "Sulfurospirillum" "Unclassified"
"Otu002947" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Uliginosibacterium" "Unclassified"
"Otu002958" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Unclassified" "Unclassified"
"Otu003003" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Unclassified" "Unclassified"
"Otu003047" "Bacteria" "Lentisphaerae" "BS5" "BS5_unclassified" "BS5_unclassified" "Unclassified" "Unclassified"
"Otu003078" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "TM146" "Unclassified" "Unclassified"
"Otu003092" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "AKYG597" "Unclassified" "Unclassified"
"Otu003157" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiaceae" "Mangroviflexus" "Unclassified"
"Otu003170" "Bacteria" "Actinobacteria" "OPB41" "OPB41_unclassified" "OPB41_unclassified" "Unclassified" "Unclassified"
"Otu003176" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Hepatincola" "Unclassified"
"Otu003182" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "DB1-14" "DB1-14_unclassified" "Unclassified" "Unclassified"
"Otu003259" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Unclassified"
"Otu003276" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerae_unclassified" "Phycisphaerae_unclassified" "Unclassified" "Unclassified"
"Otu003323" "Bacteria" "Chloroflexi" "Dehalococcoidia" "vadinBA26" "vadinBA26_unclassified" "Unclassified" "Unclassified"
"Otu003382" "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Candidatus_Bacilloplasma" "Unclassified"
"Otu003388" "Bacteria" "Lentisphaerae" "WCHB1-25" "WCHB1-25_unclassified" "WCHB1-25_unclassified" "Unclassified" "Unclassified"
"Otu003401" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellales_unclassified" "Unclassified" "Unclassified"
"Otu003426" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Halothiobacillaceae" "Thiovirga" "Unclassified"
"Otu003481" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Rhodopirellula" "Unclassified"
"Otu003516" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Family_XII" "Acidaminobacter" "Unclassified"
"Otu003533" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfovibrionales" "Desulfovibrionaceae" "Desulfovibrio" "Unclassified"
"Otu003632" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Spirochaeta_2" "Unclassified"
"Otu003682" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_I_(Endomicrobia)" "Lineage_I_(Endomicrobia)_unclassified" "Unclassified" "Unclassified"
"Otu003818" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "B122" "Unclassified" "Unclassified"
"Otu003926" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" "possible_genus_06" "Unclassified"
"Otu003967" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Azospirillum" "Unclassified"
"Otu004032" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" "Unclassified"
"Otu004068" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Unclassified" "Unclassified"
"Otu004090" "Bacteria" "Cyanobacteria" "Cyanobacteria" "SubsectionIII" "FamilyI" "Unclassified" "Unclassified"
"Otu004103" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Rikenellaceae" "vadinBC27_wastewater-sludge_group" "Unclassified"
"Otu004104" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_unclassified" "Unclassified" "Unclassified"
"Otu004218" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Unclassified" "Unclassified"
"Otu004281" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Unclassified" "Unclassified"
"Otu004294" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Fonticella" "Unclassified"
"Otu004298" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Unclassified" "Unclassified"
"Otu004327" "Bacteria" "Bacteroidetes" "Bacteroidetes_VC2.1_Bac22" "Bacteroidetes_VC2.1_Bac22_unclassified" "Bacteroidetes_VC2.1_Bac22_unclassified" "Unclassified" "Unclassified"
"Otu004375" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Epilithonimonas" "Unclassified"
"Otu004453" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" "Terrisporobacter" "Unclassified"
"Otu004462" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "Unknown_Family" "Bryobacter" "Unclassified"
"Otu004504" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Sphingobacteriales_unclassified_unclassified" "Unclassified"
"Otu004516" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Epulopiscium" "Unclassified"
"Otu004661" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Phaeospirillum" "Unclassified"
"Otu004951" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium" "Unclassified"
"Otu004989" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Streptococcaceae" "Lactococcus" "Unclassified"
"Otu005102" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "GR-WP33-30" "GR-WP33-30_unclassified" "Unclassified" "Unclassified"
"Otu005222" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacterales_unclassified" "Unclassified" "Unclassified"
"Otu005306" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacteria_unclassified" "Fibrobacteria_unclassified" "Unclassified" "Unclassified"
"Otu005404" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Unclassified" "Unclassified"
"Otu005522" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IV" "Lineage_IV_unclassified" "Unclassified" "Unclassified"
"Otu005530" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Unclassified" "Unclassified"
"Otu005550" "Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Erysipelotrichaceae_UCG-004" "Unclassified"
"Otu005601" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Unclassified" "Unclassified"
"Otu005759" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Ruminococcaceae_UCG-010" "Unclassified"
"Otu005950" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Macellibacteroides" "Unclassified"
"Otu005973" "Bacteria" "PAUC34f" "PAUC34f_unclassified" "PAUC34f_unclassified" "PAUC34f_unclassified" "Unclassified" "Unclassified"
"Otu006155" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Unclassified" "Unclassified"
"Otu006541" "Bacteria" "Planctomycetes" "Phycisphaerae" "ML-A-10" "ML-A-10_unclassified" "Unclassified" "Unclassified"
"Otu006801" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Sarcina" "Unclassified"
"Otu006863" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "SWB04" "Unclassified" "Unclassified"
"Otu007916" "Bacteria" "Thermotogae" "Thermotogae" "Thermotogales" "Thermotogaceae" "SC103" "Unclassified"
"Otu008727" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "4-29" "Unclassified" "Unclassified"
"Otu008790" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Unclassified" "Unclassified"
"Otu009766" "Bacteria" "Verrucomicrobia" "B29" "B29_unclassified" "B29_unclassified" "Unclassified" "Unclassified"
"Otu010789" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Unclassified" "Unclassified"
