"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu004516" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Epulopiscium" NA
"Otu004661" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Phaeospirillum" NA
"Otu004951" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium" NA
"Otu004989" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Streptococcaceae" "Lactococcus" NA
"Otu005102" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "GR-WP33-30" "GR-WP33-30_unclassified" "Unclassified" NA
"Otu005222" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacterales_unclassified" "Unclassified" NA
"Otu005306" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacteria_unclassified" "Fibrobacteria_unclassified" "Unclassified" NA
"Otu005404" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Unclassified" NA
"Otu005522" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IV" "Lineage_IV_unclassified" "Unclassified" NA
"Otu005530" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Unclassified" NA
"Otu005550" "Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Erysipelotrichaceae_UCG-004" NA
"Otu005601" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Unclassified" NA
"Otu005759" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Ruminococcaceae_UCG-010" NA
"Otu005950" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Macellibacteroides" NA
"Otu005973" "Bacteria" "PAUC34f" "PAUC34f_unclassified" "PAUC34f_unclassified" "PAUC34f_unclassified" "Unclassified" NA
"Otu006155" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Unclassified" NA
"Otu006541" "Bacteria" "Planctomycetes" "Phycisphaerae" "ML-A-10" "ML-A-10_unclassified" "Unclassified" NA
"Otu006801" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Sarcina" NA
"Otu006863" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "SWB04" "Unclassified" NA
"Otu007916" "Bacteria" "Thermotogae" "Thermotogae" "Thermotogales" "Thermotogaceae" "SC103" NA
"Otu008727" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "4-29" "Unclassified" NA
"Otu008790" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Unclassified" NA
"Otu009766" "Bacteria" "Verrucomicrobia" "B29" "B29_unclassified" "B29_unclassified" "Unclassified" NA
"Otu010789" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Unclassified" NA
